player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url

194765,/player/194765/antoine-griezmann/230009,23,9,2023-01-13,A. Griezmann,Antoine Griezmann,"ST, CF",84,84,35500000,88000,31,1991-03-21,176,73,53,La Liga,1,240,Atlético Madrid,RS,8,,2022-10-10,2026,18,France,1335,RCM,7,Left,3,4,4,High/High,Unique,Yes,74600000,"#Engine, #Acrobat","Finesse Shot, Flair, Long Shot Taker (AI), Outside Foot Shot, Chip Shot (AI), Technical Dribbler (AI)",78,83,83,85,57,73,82,82,83,83,84,84,87,85,81,85,79,78,88,85,83,83,87,86,64,83,74,57,88,85,79,89,45,61,58,14,8,14,13,14,,83+1,83+1,83+1,84,84,84,84,84,84,84,84,83+1,82+2,82+2,82+2,83+1,73+3,71+3,71+3,71+3,73+3,71+3,66+3,66+3,66+3,71+3,20+3,https://cdn.sofifa.net/players/194/765/23_120.png

197061,/player/197061/joel-matip/230009,23,9,2023-01-13,J. Matip,Joël Andre Job Matip,CB,84,84,34500000,140000,30,1991-08-08,194,90,13,Premier League,1,9,Liverpool,RCB,32,,2016-07-01,2024,103,Cameroon,,,,Right,2,2,2,Medium/Medium,Lean (185+),Yes,63800000,"#Aerial Threat, #Tactician ",Injury Prone,62,46,69,71,87,78,54,36,84,80,50,74,63,23,74,74,53,69,55,86,42,66,78,67,82,48,84,86,48,72,42,80,88,88,82,11,15,10,7,10,,63+2,63+2,63+2,64,65,65,65,64,68+2,68+2,68+2,67+2,73+2,73+2,73+2,67+2,76+2,81+2,81+2,81+2,76+2,77+2,84,84,84,77+2,19+2,https://cdn.sofifa.net/players/197/061/23_120.png

198176,/player/198176/stefan-de-vrij/230009,23,9,2023-01-13,S. de Vrij,Stefan de Vrij,CB,84,84,34500000,88000,30,1992-02-05,189,78,31,Serie A,1,44,Inter,CB,6,,2018-07-01,2023,34,Netherlands,105035,SUB,6,Right,3,2,3,Medium/High,Unique,Yes,56900000,"#Tackling, #Tactician ",Long Passer (AI),68,41,65,69,87,79,49,25,84,75,27,66,45,36,71,73,66,69,61,85,59,65,80,80,79,60,77,87,31,70,41,85,88,87,85,8,10,7,14,13,,58+3,58+3,58+3,60,61,61,61,60,64+3,64+3,64+3,64+3,71+3,71+3,71+3,64+3,76+3,80+3,80+3,80+3,76+3,78+3,83+1,83+1,83+1,78+3,19+3,https://cdn.sofifa.net/players/198/176/23_120.png

198219,/player/198219/lorenzo-insigne/230009,23,9,2023-01-13,L. Insigne,Lorenzo Insigne,"LW, CF, LM",84,84,35000000,19000,31,1991-06-04,163,59,39,Major League Soccer,1,111651,Toronto,LW,24,,2022-07-07,2026,27,Italy,,,,Right,4,4,4,High/Medium,Unique,Yes,52500000,"#Dribbler, #FK Specialist, #Acrobat","Finesse Shot, Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",83,78,83,89,36,45,75,76,59,84,76,90,89,86,86,90,86,80,90,77,94,76,48,74,35,82,34,26,80,87,81,81,53,24,22,8,4,14,9,10,,76+3,76+3,76+3,84,83,83,83,84,85-1,85-1,85-1,83+1,78+3,78+3,78+3,83+1,61+3,58+3,58+3,58+3,61+3,56+3,44+3,44+3,44+3,56+3,16+3,https://cdn.sofifa.net/players/198/219/23_120.png

199451,/player/199451/wissam-ben-yedder/230009,23,9,2023-01-13,W. Ben Yedder,Wissam Ben Yedder,ST,84,84,35500000,88000,31,1990-08-12,170,68,16,Ligue 1,1,69,Monaco,LS,10,,2019-08-14,2024,18,France,,,,Right,5,4,2,High/Low,Unique,Yes,67500000,"#Dribbler, #Acrobat","Leadership, Flair, Outside Foot Shot, Team Player, Chip Shot (AI), Technical Dribbler (AI)",81,84,78,88,39,68,74,87,74,83,85,87,82,76,66,88,82,81,91,85,91,84,77,72,68,74,62,44,89,80,85,85,34,33,26,6,13,9,7,7,,84,84,84,84,85-1,85-1,85-1,84,84,84,84,82+2,77+2,77+2,77+2,82+2,63+2,61+2,61+2,61+2,63+2,59+2,53+2,53+2,53+2,59+2,17+2,https://cdn.sofifa.net/players/199/451/23_120.png

204639,/player/204639/stefan-savic/230009,23,9,2023-01-13,S. Savić,Stefan Savić,CB,84,84,29000000,74000,31,1991-01-08,187,80,53,La Liga,1,240,Atlético Madrid,RCB,15,,2015-07-20,2024,15,Montenegro,,,,Right,3,2,2,Medium/High,Lean (185+),Yes,60900000,#Tactician ,Power Header,64,35,57,57,87,80,36,34,84,72,27,47,34,30,71,66,60,68,58,82,52,45,86,71,82,31,86,86,29,55,37,80,90,86,83,14,13,14,13,12,,54+2,54+2,54+2,53,54,54,54,53,57+2,57+2,57+2,56+2,64+2,64+2,64+2,56+2,71+2,78+2,78+2,78+2,71+2,75+2,84,84,84,75+2,21+2,https://cdn.sofifa.net/players/204/639/23_120.png

204963,/player/204963/daniel-carvajal-ramos/230009,23,9,2023-01-13,Carvajal,Daniel Carvajal Ramos,RB,84,84,36500000,185000,30,1992-01-11,173,73,53,La Liga,1,243,Real Madrid,RB,2,,2013-07-05,2025,45,Spain,1362,SUB,20,Right,3,3,3,High/Medium,Unique,Yes,74800000,,Team Player,82,54,77,80,78,79,82,51,70,82,49,78,76,47,74,83,80,84,78,79,82,68,77,85,74,47,85,78,75,72,45,80,76,81,82,13,13,15,9,15,,70+3,70+3,70+3,75,74,74,74,75,75+3,75+3,75+3,78+3,77+3,77+3,77+3,78+3,81+3,79+3,79+3,79+3,81+3,81+3,78+3,78+3,78+3,81+3,20+3,https://cdn.sofifa.net/players/204/963/23_120.png

205498,/player/205498/luiz-frello-filho-jorge/230009,23,9,2023-01-13,Jorginho,Luiz Frello Filho Jorge,"CM, CDM",84,84,40500000,150000,30,1991-12-20,178,68,13,Premier League,1,5,Chelsea,CM,5,,2018-07-16,2023,27,Italy,1343,CDM,8,Right,3,3,2,Medium/Medium,Lean (170-185),Yes,74900000,,Playmaker (AI),54,67,85,81,73,73,75,64,56,91,71,79,75,76,88,87,63,47,75,83,72,71,58,86,66,62,78,81,69,85,89,84,67,80,71,14,7,13,14,8,,70+2,70+2,70+2,75,75,75,75,75,79+2,79+2,79+2,78+2,83+1,83+1,83+1,78+2,77+2,82+2,82+2,82+2,77+2,75+2,73+2,73+2,73+2,75+2,19+2,https://cdn.sofifa.net/players/205/498/23_120.png

206113,/player/206113/serge-gnabry/230009,23,9,2023-01-13,S. Gnabry,Serge David Gnabry,"RM, LM",84,84,46000000,90000,26,1995-07-14,176,77,19,Bundesliga,1,21,FC Bayern München,RM,7,,2017-07-01,2026,21,Germany,1337,SUB,10,Right,4,4,4,High/Medium,Unique,Yes,75900000,,"Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",81,84,78,84,43,69,77,85,42,82,83,85,74,62,73,82,84,79,85,81,88,87,55,75,69,82,63,38,85,81,68,82,45,44,43,14,10,10,9,7,,79+3,79+3,79+3,83,82,82,82,83,82+2,82+2,82+2,81+3,77+3,77+3,77+3,81+3,65+3,63+3,63+3,63+3,65+3,61+3,53+3,53+3,53+3,61+3,18+3,https://cdn.sofifa.net/players/206/113/23_120.png

206517,/player/206517/jack-grealish/230009,23,9,2023-01-13,J. Grealish,Jack Grealish,"LW, LM",84,84,46000000,185000,26,1995-09-10,180,81,13,Premier League,1,10,Manchester City,LW,10,,2021-08-05,2027,14,England,1318,SUB,7,Right,3,4,3,High/Medium,Unique,Yes,85100000,#Dribbler,"Flair, Playmaker (AI), Technical Dribbler (AI)",76,76,83,87,46,69,82,76,36,84,72,88,78,74,81,87,78,75,84,81,84,76,32,80,70,79,60,44,81,86,58,88,48,49,43,11,6,11,10,13,,75+3,75+3,75+3,83,81,81,81,83,83+1,83+1,83+1,83+1,80+3,80+3,80+3,83+1,68+3,67+3,67+3,67+3,68+3,63+3,54+3,54+3,54+3,63+3,18+3,https://cdn.sofifa.net/players/206/517/23_120.png

207410,/player/207410/mateo-kovacic/230009,23,9,2023-01-13,M. Kovačić,Mateo Kovačić,CM,84,84,42000000,155000,28,1994-05-06,177,80,13,Premier League,1,5,Chelsea,LCM,8,,2019-07-01,2024,10,Croatia,1328,LCM,8,Right,4,4,3,High/High,Normal (170-185),Yes,77700000,"#Dribbler, #Playmaker, #Acrobat, #Complete Midfielder","Injury Prone, Flair, Playmaker (AI), Technical Dribbler (AI)",70,69,83,88,71,71,73,61,42,90,76,89,79,70,84,89,77,65,86,83,84,79,75,76,65,77,77,76,73,86,59,84,73,76,68,9,5,6,7,7,,72+3,72+3,72+3,80,79,79,79,80,83+1,83+1,83+1,81+3,84,84,84,81+3,77+3,80+3,80+3,80+3,77+3,75+3,72+3,72+3,72+3,75+3,15+3,https://cdn.sofifa.net/players/207/410/23_120.png

208128,/player/208128/hakan-calhanoglu/230009,23,9,2023-01-13,H. Çalhanoğlu,Hakan Çalhanoğlu,CM,84,84,42000000,100000,28,1994-02-08,178,76,31,Serie A,1,44,Inter,CDM,20,,2021-07-01,2024,48,Turkey,,,,Right,4,4,3,High/Medium,Normal (170-185),Yes,69300000,"#Dribbler, #Playmaker, #Complete Midfielder","Flair, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",67,80,85,86,68,64,80,75,53,87,74,86,85,85,84,88,72,62,83,84,79,85,45,78,55,87,73,76,79,86,81,83,69,68,63,9,14,11,6,10,,76+3,76+3,76+3,81,82,82,82,81,84,84,84,81+3,84,84,84,81+3,76+3,77+3,77+3,77+3,76+3,73+3,68+3,68+3,68+3,73+3,18+3,https://cdn.sofifa.net/players/208/128/23_120.png

208418,/player/208418/yannick-carrasco/230009,23,9,2023-01-13,Y. Carrasco,Yannick Ferreira Carrasco,"LM, LWB",84,84,42500000,85000,28,1993-09-04,181,73,53,La Liga,1,240,Atlético Madrid,LM,21,,2020-09-08,2024,7,Belgium,1325,LM,11,Right,4,4,3,High/High,Lean (170-185),Yes,89300000,,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",88,81,79,86,54,66,80,81,55,80,74,89,86,80,74,85,87,88,86,79,70,84,71,75,61,82,65,47,80,80,79,84,46,64,61,9,11,9,10,10,,79+3,79+3,79+3,83,83,83,83,83,82+2,82+2,82+2,82+2,78+3,78+3,78+3,82+2,71+3,67+3,67+3,67+3,71+3,69+3,61+3,61+3,61+3,69+3,18+3,https://cdn.sofifa.net/players/208/418/23_120.png

209989,/player/209989/thomas-partey/230009,23,9,2023-01-13,T. Partey,Thomas Partey,"CDM, CM",84,84,36000000,115000,29,1993-06-13,185,77,13,Premier League,1,1,Arsenal,CDM,5,,2020-10-05,2024,117,Ghana,111462,RDM,5,Right,3,3,2,Medium/High,Lean (185+),Yes,68400000,,Long Shot Taker (AI),65,71,81,80,80,83,74,66,68,85,56,84,69,70,85,83,61,68,67,82,50,86,83,80,84,78,84,81,70,85,49,87,80,84,80,11,13,9,9,7,,75+2,75+2,75+2,77,78,78,78,77,79+2,79+2,79+2,78+2,82+2,82+2,82+2,78+2,79+2,83+1,83+1,83+1,79+2,78+2,81+2,81+2,81+2,78+2,18+2,https://cdn.sofifa.net/players/209/989/23_120.png

210935,/player/210935/domenico-berardi/230009,23,9,2023-01-13,D. Berardi,Domenico Berardi,"RM, RW",84,84,45000000,57000,27,1994-08-01,183,72,31,Serie A,1,111974,Sassuolo,RW,10,,2012-07-01,2027,27,Italy,1343,SUB,11,Left,3,4,2,Medium/Medium,Lean (170-185),Yes,76500000,#Acrobat,"Flair, Long Shot Taker (AI), Outside Foot Shot, Team Player, Technical Dribbler (AI)",82,81,81,86,36,71,77,82,62,85,78,85,78,75,79,88,82,82,92,84,87,83,65,74,64,80,85,25,82,83,76,78,42,30,30,5,6,5,5,6,,80+2,80+2,80+2,84,83,83,83,84,84,84,84,83+1,77+2,77+2,77+2,83+1,62+2,61+2,61+2,61+2,62+2,58+2,51+2,51+2,51+2,58+2,14+2,https://cdn.sofifa.net/players/210/935/23_120.png

212616,/player/212616/rodrigo-javier-de-paul/230009,23,9,2023-01-13,R. De Paul,Rodrigo Javier De Paul,"CM, RM",84,84,42000000,85000,28,1994-05-24,180,70,53,La Liga,1,240,Atlético Madrid,RCM,5,,2021-07-12,2026,52,Argentina,1369,RCM,7,Right,3,4,1,High/Medium,Normal (170-185),No,88200000,,"Solid Player, Finesse Shot, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",78,77,83,82,75,82,78,76,58,85,71,82,84,76,85,85,80,76,78,81,78,80,68,91,79,78,82,79,78,86,66,81,72,81,75,13,12,10,7,14,,77+2,77+2,77+2,81,81,81,81,81,82+2,82+2,82+2,82+2,84,84,84,82+2,81+2,82+2,82+2,82+2,81+2,79+2,76+2,76+2,76+2,79+2,19+2,https://cdn.sofifa.net/players/212/616/23_120.png

213648,/player/213648/pierre-emile-hojbjerg/230009,23,9,2023-01-13,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"CDM, CM",84,86,47000000,120000,26,1995-08-05,187,84,13,Premier League,1,18,Tottenham Hotspur,RCM,5,,2020-08-11,2025,13,Denmark,1331,RCM,23,Right,4,3,2,High/High,Normal (185+),Yes,92800000,#Engine,"Solid Player, Long Shot Taker (AI)",55,73,78,78,81,82,68,68,65,84,64,79,70,74,84,80,56,54,65,85,67,85,65,87,78,82,88,83,69,75,56,85,84,85,73,9,7,12,11,11,,73+2,73+2,73+2,73,75,75,75,73,76+2,76+2,76+2,75+2,81+2,81+2,81+2,75+2,78+2,83+2,83+2,83+2,78+2,77+2,79+2,79+2,79+2,77+2,18+2,https://cdn.sofifa.net/players/213/648/23_120.png

216393,/player/216393/youri-tielemans/230009,23,9,2023-01-13,Y. Tielemans,Youri Tielemans,"CM, CDM",84,86,52500000,115000,25,1997-05-07,176,72,13,Premier League,1,95,Leicester City,RCM,8,,2019-07-08,2023,7,Belgium,1325,LCM,8,Right,5,4,2,Medium/Medium,Normal (170-185),Yes,103700000,"#Playmaker, #Distance Shooter, #Complete Midfielder","Solid Player, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",56,80,86,79,70,73,81,74,67,89,79,78,84,78,88,85,58,54,65,83,76,87,65,85,69,87,68,70,78,86,76,85,68,72,68,6,8,10,14,12,,77+2,77+2,77+2,78,79,79,79,78,81+2,81+2,81+2,79+2,84+2,84+2,84+2,79+2,76+2,78+2,78+2,78+2,76+2,74+2,71+2,71+2,71+2,74+2,18+2,https://cdn.sofifa.net/players/216/393/23_120.png

220697,/player/220697/james-maddison/230009,23,9,2023-01-13,J. Maddison,James Maddison,"RM, CAM",84,85,50500000,115000,25,1996-11-23,175,73,13,Premier League,1,95,Leicester City,RM,10,,2018-06-20,2024,14,England,,,,Right,4,4,1,High/Medium,Lean (170-185),Yes,99700000,"#FK Specialist, #Acrobat","Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",73,81,85,85,54,63,83,80,35,85,77,85,86,86,84,87,78,69,86,80,83,83,51,78,53,83,70,44,84,86,74,87,59,65,42,11,14,14,12,14,,76+2,76+2,76+2,83,82,82,82,83,84+1,84+1,84+1,83+2,81+2,81+2,81+2,83+2,70+2,70+2,70+2,70+2,70+2,65+2,58+2,58+2,58+2,65+2,20+2,https://cdn.sofifa.net/players/220/697/23_120.png

220814,/player/220814/lucas-hernandez/230009,23,9,2023-01-13,L. Hernández,Lucas François Bernard Hernández Pi,"CB, LB",84,85,43500000,82000,26,1996-02-14,184,79,19,Bundesliga,1,21,FC Bayern München,RES,21,,2019-07-01,2024,18,France,,,,Left,2,2,3,Medium/Medium,Unique,Yes,75000000,,"Injury Prone, Dives Into Tackles (AI)",77,54,70,71,84,80,78,53,82,77,46,65,59,39,63,76,75,78,70,84,69,62,85,73,78,51,90,83,62,63,42,77,85,85,83,10,7,8,14,10,,68+3,68+3,68+3,70,68,68,68,70,69+3,69+3,69+3,71+3,71+3,71+3,71+3,71+3,79+3,79+3,79+3,79+3,79+3,81+3,83+2,83+2,83+2,81+3,18+3,https://cdn.sofifa.net/players/220/814/23_120.png

222492,/player/222492/leroy-sane/230009,23,9,2023-01-13,L. Sané,Leroy Aziz Sané,"LM, RM, CF",84,84,46000000,90000,26,1996-01-11,183,80,19,Bundesliga,1,21,FC Bayern München,SUB,10,,2020-07-15,2025,21,Germany,1337,LM,19,Left,2,4,3,Medium/Medium,Unique,Yes,75900000,"#Dribbler, #Acrobat","Power Free-Kick, Long Shot Taker (AI), Speed Dribbler (AI)",90,81,80,85,38,66,82,80,72,82,84,86,84,83,70,85,89,90,87,82,81,86,64,70,66,80,63,34,81,81,71,82,36,32,35,8,12,9,9,14,,81+3,81+3,81+3,84,83,83,83,84,83+1,83+1,83+1,82+2,75+3,75+3,75+3,82+2,64+3,60+3,60+3,60+3,64+3,60+3,52+3,52+3,52+3,60+3,19+3,https://cdn.sofifa.net/players/222/492/23_120.png

222665,/player/222665/martin-odegaard/230009,23,9,2023-01-13,M. Ødegaard,Martin Ødegaard,"CAM, CM",84,89,63500000,105000,23,1998-12-17,178,68,13,Premier League,1,1,Arsenal,RCM,8,,2021-08-20,2026,36,Norway,1352,RCM,10,Left,2,5,3,High/Medium,Lean (170-185),Yes,125400000,#Playmaker ,"Solid Player, Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",76,75,86,84,58,63,84,75,52,88,76,85,83,85,84,85,78,75,85,74,83,76,46,81,56,77,63,65,79,87,63,78,65,49,51,14,15,15,8,10,,75+3,75+3,75+3,82,80,80,80,82,83+3,83+3,83+3,82+3,81+3,81+3,81+3,82+3,73+3,72+3,72+3,72+3,73+3,69+3,61+3,61+3,61+3,69+3,19+3,https://cdn.sofifa.net/players/222/665/23_120.png

224293,/player/224293/ruben-diogo-da-silva-neves/230009,23,9,2023-01-13,Rúben Neves,Rúben Diogo da Silva Neves,"CDM, CM",84,87,50500000,105000,25,1997-03-13,180,80,13,Premier League,1,110,Wolverhampton Wanderers,RDM,8,,2017-07-08,2024,38,Portugal,1354,RCM,18,Right,4,3,2,Medium/High,Normal (170-185),Yes,99700000,#Playmaker ,"Solid Player, Leadership, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Team Player",59,74,86,77,76,73,80,65,53,88,82,75,85,81,88,82,63,55,68,81,73,85,66,79,67,82,84,81,62,87,76,88,78,79,77,16,12,10,8,10,,71+2,71+2,71+2,75,75,75,75,75,78+2,78+2,78+2,76+2,82+2,82+2,82+2,76+2,78+2,82+2,82+2,82+2,78+2,76+2,75+2,75+2,75+2,76+2,19+2,https://cdn.sofifa.net/players/224/293/23_120.png

226161,/player/226161/marcos-llorente-moreno/230009,23,9,2023-01-13,Marcos Llorente,Marcos Llorente Moreno,"CM, RM, RB",84,85,48000000,81000,27,1995-01-30,184,74,53,La Liga,1,240,Atlético Madrid,RM,14,,2019-07-01,2027,45,Spain,1362,RB,6,Right,4,3,3,High/Medium,Lean (170-185),Yes,104400000,,Speed Dribbler (AI),88,79,80,82,78,81,74,80,67,85,66,82,75,63,81,84,85,90,82,83,68,84,69,90,77,77,81,81,83,83,65,82,79,79,74,13,6,6,11,15,,81+3,81+3,81+3,82,83,83,83,82,83+2,83+2,83+2,83+2,83+2,83+2,83+2,83+2,82+3,82+3,82+3,82+3,82+3,81+3,78+3,78+3,78+3,81+3,19+3,https://cdn.sofifa.net/players/226/161/23_120.png

228251,/player/228251/lorenzo-pellegrini/230009,23,9,2023-01-13,L. Pellegrini,Lorenzo Pellegrini,"CAM, CM",84,87,55000000,95000,26,1996-06-19,186,77,31,Serie A,1,52,Roma,RCM,7,,2017-07-01,2026,27,Italy,1343,SUB,7,Right,4,3,2,High/High,Lean (185+),Yes,97600000,"#Playmaker, #Engine, #Complete Midfielder","Leadership, Finesse Shot, Playmaker (AI), Outside Foot Shot, Team Player",79,77,83,84,74,78,74,77,74,88,74,82,74,79,85,87,79,79,80,85,82,79,70,90,74,76,74,72,80,87,82,84,73,76,73,12,7,10,13,11,,80+2,80+2,80+2,82,82,82,82,82,84+2,84+2,84+2,83+2,84+2,84+2,84+2,83+2,79+2,80+2,80+2,80+2,79+2,78+2,76+2,76+2,76+2,78+2,19+2,https://cdn.sofifa.net/players/228/251/23_120.png

230142,/player/230142/mikel-oyarzabal-ugarte/230009,23,9,2023-01-13,Oyarzabal,Mikel Oyarzabal Ugarte,"LW, RW",84,86,53000000,57000,25,1997-04-21,181,79,53,La Liga,1,457,Real Sociedad,SUB,10,,2014-07-01,2024,45,Spain,,,,Left,3,3,2,High/Medium,Lean (170-185),Yes,115300000,,"Leadership, Finesse Shot, Outside Foot Shot, Technical Dribbler (AI)",79,83,80,83,41,62,81,85,60,82,74,84,77,78,73,85,80,78,79,80,80,80,72,79,57,81,52,29,85,82,84,83,55,32,30,10,6,10,13,11,,79+2,79+2,79+2,83,82,82,82,83,82+2,82+2,82+2,82+2,76+2,76+2,76+2,82+2,63+2,60+2,60+2,60+2,63+2,59+2,50+2,50+2,50+2,59+2,18+2,https://cdn.sofifa.net/players/230/142/23_120.png

230666,/player/230666/gabriel-fernando-de-jesus/230009,23,9,2023-01-13,Gabriel Jesus,Gabriel Fernando de Jesus,"ST, RW",84,86,53500000,130000,25,1997-04-03,175,73,13,Premier League,1,1,Arsenal,ST,9,,2022-07-04,2027,54,Brazil,,,,Right,3,4,2,High/High,Unique,Yes,105700000,"#Dribbler, #Acrobat","Flair, Technical Dribbler (AI)",84,82,75,88,40,78,74,83,78,81,79,88,76,54,66,87,87,82,92,86,90,84,81,82,74,78,82,32,88,79,75,78,45,30,28,13,8,6,6,15,,84+2,84+2,84+2,84,85,85,85,84,84+2,84+2,84+2,83+2,76+2,76+2,76+2,83+2,63+2,61+2,61+2,61+2,63+2,60+2,55+2,55+2,55+2,60+2,19+2,https://cdn.sofifa.net/players/230/666/23_120.png

230938,/player/230938/franck-yannick-kessie/230009,23,9,2023-01-13,F. Kessié,Franck Yannick Kessié,"CDM, CM, CAM",84,86,47500000,165000,25,1996-12-19,183,88,53,La Liga,1,241,FC Barcelona,SUB,19,,2022-07-04,2026,108,Côte d'Ivoire,,,,Right,4,3,3,High/High,Normal (170-185),Yes,100900000,"#Engine, #Strength","Solid Player, Team Player",78,76,74,79,82,87,66,73,68,83,60,78,61,54,75,84,77,79,70,81,77,84,72,93,86,78,84,84,74,76,88,84,85,84,78,9,11,12,12,10,,77+3,77+3,77+3,77,78,78,78,77,79+3,79+3,79+3,78+3,80+3,80+3,80+3,78+3,81+3,83+3,83+3,83+3,81+3,81+3,81+3,81+3,81+3,81+3,18+3,https://cdn.sofifa.net/players/230/938/23_120.png

232756,/player/232756/fikayo-tomori/230009,23,9,2023-01-13,F. Tomori,Fikayo Tomori,CB,84,90,60500000,75000,24,1997-12-19,185,79,31,Serie A,1,47,Milan,LCB,23,,2021-07-01,2027,14,England,,,,Right,4,2,2,Medium/High,Lean (185+),Yes,115000000,,,86,40,60,66,86,81,56,33,83,73,32,61,38,40,65,66,80,90,74,84,71,56,83,73,84,45,83,85,37,48,27,81,86,89,82,10,13,10,11,7,,60+2,60+2,60+2,61,60,60,60,61,61+2,61+2,61+2,63+2,65+2,65+2,65+2,63+2,77+2,77+2,77+2,77+2,77+2,79+2,84+2,84+2,84+2,79+2,18+2,https://cdn.sofifa.net/players/232/756/23_120.png

234236,/player/234236/patrik-schick/230009,23,9,2023-01-13,P. Schick,Patrik Schick,ST,84,86,53000000,88000,26,1996-01-24,191,86,19,Bundesliga,1,32,Bayer 04 Leverkusen,ST,14,,2020-09-08,2027,12,Czech Republic,1330,ST,10,Left,3,4,3,Medium/Medium,Normal (185+),Yes,94100000,,"Injury Prone, Finesse Shot, Flair, Power Header, Technical Dribbler (AI)",78,82,71,83,36,76,64,84,85,78,80,83,78,56,64,85,74,82,83,82,67,82,75,69,83,80,65,25,86,74,61,84,44,24,19,11,15,8,9,14,,83+3,83+3,83+3,80,82,82,82,80,80+3,80+3,80+3,78+3,72+3,72+3,72+3,78+3,57+3,57+3,57+3,57+3,57+3,54+3,52+3,52+3,52+3,54+3,20+3,https://cdn.sofifa.net/players/234/236/23_120.png

234378,/player/234378/declan-rice/230009,23,9,2023-01-13,D. Rice,Declan Rice,"CDM, CM",84,87,52000000,83000,23,1999-01-14,185,80,13,Premier League,1,19,West Ham United,LDM,41,,2015-12-18,2024,14,England,1318,LCM,4,Right,3,2,1,Medium/High,Normal (185+),Yes,102700000,,"Leadership, Long Passer (AI)",71,65,75,76,82,83,55,61,72,83,50,78,61,65,84,79,68,74,55,81,67,78,74,90,79,65,84,85,58,79,71,83,82,84,80,8,11,14,5,9,,71+2,71+2,71+2,71,73,73,73,71,75+2,75+2,75+2,74+2,79+2,79+2,79+2,74+2,78+2,83+2,83+2,83+2,78+2,79+2,81+2,81+2,81+2,79+2,17+2,https://cdn.sofifa.net/players/234/378/23_120.png

234396,/player/234396/alphonso-davies/230009,23,9,2023-01-13,A. Davies,Alphonso Boyle Davies,"LB, LM",84,89,60500000,59000,21,2000-11-02,185,77,19,Bundesliga,1,21,FC Bayern München,LB,19,,2019-01-01,2025,70,Canada,111455,LM,19,Left,4,4,3,High/Low,Unique,Yes,104400000,"#Speedster, #Acrobat","Flair, Speed Dribbler (AI)",94,66,77,84,75,77,85,64,70,82,59,85,72,44,67,84,96,93,86,84,84,74,78,81,75,63,77,78,77,77,58,78,76,74,74,11,11,6,5,14,,76+3,76+3,76+3,82,80,80,80,82,80+3,80+3,80+3,82+3,78+3,78+3,78+3,82+3,82+3,78+3,78+3,78+3,82+3,81+3,77+3,77+3,77+3,81+3,18+3,https://cdn.sofifa.net/players/234/396/23_120.png

235212,/player/235212/achraf-hakimi/230009,23,9,2023-01-13,A. Hakimi,Achraf Hakimi Mouh,"RB, RWB",84,87,53500000,90000,23,1998-11-04,181,73,16,Ligue 1,1,73,Paris Saint Germain,RB,2,,2021-07-06,2026,129,Morocco,111111,RB,2,Right,4,4,2,High/Low,Lean (170-185),Yes,103000000,#Speedster,"Solid Player, Speed Dribbler (AI), Outside Foot Shot",92,75,79,80,75,78,84,75,68,81,74,79,77,74,73,82,91,93,82,81,78,80,79,92,72,73,75,78,78,77,60,72,75,76,76,10,8,14,6,8,,78+2,78+2,78+2,81,80,80,80,81,80+2,80+2,80+2,82+2,79+2,79+2,79+2,82+2,82+2,78+2,78+2,78+2,82+2,81+2,76+2,76+2,76+2,81+2,16+2,https://cdn.sofifa.net/players/235/212/23_120.png

