player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
228585,/player/228585/charlotte-bilbault/230009,23,9,2023-01-13,C. Bilbault,Charlotte Bilbault,"CDM, CM",82,82,20500000,1000,32,1990-06-05,171,65,2218,Feminine Division 1,1,116037,Montpellier W,CDM,6,,2022-07-01,2027,18,France,113003,CDM,14,Right,3,2,1,Low/High,Normal (170-185),Yes,43100000,,,60,55,71,64,81,85,59,51,68,81,50,60,57,48,76,70,66,55,50,83,63,70,78,89,82,48,90,85,62,69,53,78,79,85,83,15,14,11,13,11,,65+2,65+2,65+2,64,66,66,66,64,67+2,67+2,67+2,68+2,74+2,74+2,74+2,68+2,76+2,81+1,81+1,81+1,76+2,77+2,81+1,81+1,81+1,77+2,21+2,https://cdn.sofifa.net/players/228/585/23_120.png
232074,/player/232074/emily-sonnett/230009,23,9,2023-01-13,E. Sonnett,Emily Ann Sonnett,"RB, CB",82,82,,,28,1993-11-25,168,62,,,,,,,,,,,95,United States,113009,RB,14,Right,3,3,1,High/High,Normal (170-),No,,,"Injury Prone, Leadership",84,61,73,71,81,83,78,53,80,78,59,70,73,65,71,76,82,86,57,74,87,74,81,82,84,67,83,80,64,62,57,64,83,80,83,14,8,12,12,10,,71+2,71+2,71+2,71,70,70,70,71,70+2,70+2,70+2,73+2,73+2,73+2,73+2,73+2,80+2,78+2,78+2,78+2,80+2,80+2,81+1,81+1,81+1,80+2,18+2,https://cdn.sofifa.net/players/232/074/23_120.png
235659,/player/235659/nikita-parris/230009,23,9,2023-01-13,N. Parris,Nikita Josephine Parris,"RW, ST",82,82,30500000,2000,28,1994-03-10,162,54,2216,Women's Super League,1,116012,Manchester United W,RAM,22,,2022-08-06,2024,14,England,113002,SUB,17,Right,4,4,3,High/Medium,Normal (170-),Yes,64100000,"#Speedster, #Acrobat","Speed Dribbler (AI), Outside Foot Shot",90,75,77,82,44,65,78,73,43,79,63,83,71,68,66,81,91,89,86,83,83,77,68,74,60,77,63,45,81,83,76,70,41,49,39,11,12,10,17,7,,75+3,75+3,75+3,82,80,80,80,82,81+1,81+1,81+1,81+1,75+3,75+3,75+3,81+1,67+3,63+3,63+3,63+3,67+3,63+3,54+3,54+3,54+3,63+3,20+3,https://cdn.sofifa.net/players/235/659/23_120.png
236428,/player/236428/eve-perisset/230009,23,9,2023-01-13,È. Périsset,Ève Josette Noelle Périsset,"RB, CB, LB",82,82,29500000,1000,27,1994-12-24,159,55,2216,Women's Super League,1,116010,Chelsea W,RM,15,,2022-07-01,2025,18,France,113003,RB,22,Right,3,3,3,High/Medium,Normal (170-),Yes,60500000,,,78,49,76,76,79,71,87,44,55,85,41,73,67,41,78,80,82,75,78,76,85,61,70,75,69,47,72,81,45,61,61,69,78,85,81,8,16,15,17,16,,62+3,62+3,62+3,70,66,66,66,70,69+3,69+3,69+3,73+3,73+3,73+3,73+3,73+3,81+1,79+3,79+3,79+3,81+1,80+2,76+3,76+3,76+3,80+2,21+3,https://cdn.sofifa.net/players/236/428/23_120.png
236641,/player/236641/abby-dahlkemper/230009,23,9,2023-01-13,A. Dahlkemper,Abigail Lynn Dahlkemper,CB,82,82,,,29,1993-05-13,168,60,,,,,,,,,,,95,United States,113009,SUB,12,Right,3,2,3,Medium/High,Normal (170-),No,,,,56,53,63,64,85,75,51,46,83,71,38,61,72,67,63,67,53,59,56,74,78,62,79,55,82,61,83,85,49,56,70,74,85,86,84,10,9,14,14,14,,61+3,61+3,61+3,59,60,60,60,59,61+3,61+3,61+3,60+3,65+3,65+3,65+3,60+3,70+3,75+3,75+3,75+3,70+3,73+3,82,82,82,73+3,19+3,https://cdn.sofifa.net/players/236/641/23_120.png
239791,/player/239791/hanna-glas/230009,23,9,2023-01-13,H. Glas,Hanna Erica Maria Glas,"RB, RWB, CB",82,82,,,29,1993-04-16,172,64,,,,,,,,,,,46,Sweden,113008,SUB,4,Right,3,2,3,Medium/Medium,Normal (170-185),No,,,,83,53,71,71,80,75,71,59,79,79,32,65,55,31,73,76,82,84,75,82,66,62,75,83,72,40,71,81,38,67,44,75,80,80,79,10,17,11,16,7,,65+3,65+3,65+3,68,66,66,66,68,68+3,68+3,68+3,71+3,71+3,71+3,71+3,71+3,79+3,78+3,78+3,78+3,79+3,80+2,78+3,78+3,78+3,80+2,20+3,https://cdn.sofifa.net/players/239/791/23_120.png
240717,/player/240717/lineth-beerensteyn/230009,23,9,2023-01-13,L. Beerensteyn,Lineth Enid Fabienne Beerensteyn,"RW, ST, RB",82,83,,,25,1996-10-11,162,60,,,,,,,,,,,34,Netherlands,113011,SUB,7,Right,2,4,2,High/Low,Normal (170-),No,,#Speedster,Technical Dribbler (AI),90,78,71,84,52,73,67,85,68,79,65,85,72,57,66,85,91,90,82,83,88,71,57,77,77,74,63,48,81,70,64,77,52,52,45,14,16,16,13,16,,80+2,80+2,80+2,82,82,82,82,82,80+2,80+2,80+2,80+2,75+2,75+2,75+2,80+2,68+2,66+2,66+2,66+2,68+2,66+2,61+2,61+2,61+2,66+2,22+2,https://cdn.sofifa.net/players/240/717/23_120.png
241545,/player/241545/ouleymata-sarr/230009,23,9,2023-01-13,O. Sarr,Ouleymata Sarr,"LM, ST",82,82,33500000,1000,26,1995-10-08,175,61,2218,Feminine Division 1,1,116035,Paris W,LM,21,,2021-07-01,2025,18,France,113003,SUB,18,Right,4,4,1,High/Medium,Lean (170-185),Yes,70400000,#Speedster,"Speed Dribbler (AI), Outside Foot Shot",91,77,77,82,44,75,72,80,79,84,69,83,72,66,74,86,89,92,79,78,67,77,72,78,80,73,58,36,81,76,69,80,45,41,34,15,8,16,16,8,,81+1,81+1,81+1,82,82,82,82,82,81+1,81+1,81+1,81+1,76+2,76+2,76+2,81+1,65+2,63+2,63+2,63+2,65+2,62+2,57+2,57+2,57+2,62+2,19+2,https://cdn.sofifa.net/players/241/545/23_120.png
245188,/player/245188/julia-maria-mutto-sampaio/230009,23,9,2023-01-13,Jully Mutto,Júlia Maria Mutto Sampaio,CB,82,82,,,34,1988-02-29,170,68,,,,,,,,,,,54,Brazil,112999,LCB,4,Right,3,2,1,Medium/Medium,Normal (170-),No,,,"Dives Into Tackles (AI), Power Header",72,39,58,64,84,80,38,20,84,71,30,61,68,33,70,64,71,72,64,81,63,58,84,78,79,67,82,85,22,50,45,83,84,85,83,6,9,6,9,7,,54+2,54+2,54+2,55,55,55,55,55,58+2,58+2,58+2,58+2,65+2,65+2,65+2,58+2,73+2,77+2,77+2,77+2,73+2,75+2,82,82,82,75+2,16+2,https://cdn.sofifa.net/players/245/188/23_120.png
245193,/player/245193/paloma-isa-sa-bastos/230009,23,9,2023-01-13,Palomy Bastos,Paloma Isa Sá Bastos,ST,82,82,,,34,1988-02-29,172,67,,,,,,,,,,,54,Brazil,112999,RS,11,Left,3,4,1,Medium/Medium,Normal (170-185),No,,#Poacher,"Power Free-Kick, Long Shot Taker (AI), Outside Foot Shot",77,83,67,82,23,73,61,85,84,77,81,81,78,73,46,86,79,76,78,78,80,86,69,83,74,78,59,26,81,67,83,75,16,11,14,11,7,9,5,8,,82,82,82,78,80,80,80,78,77+2,77+2,77+2,76+2,68+2,68+2,68+2,76+2,54+2,50+2,50+2,50+2,54+2,50+2,44+2,44+2,44+2,50+2,16+2,https://cdn.sofifa.net/players/245/193/23_120.png
247791,/player/247791/sydney-lohmann/230009,23,9,2023-01-13,S. Lohmann,Sydney Lohmann,"CAM, CM",82,89,,,22,2000-06-19,174,64,,,,,,,,,,,21,Germany,113004,SUB,8,Right,3,3,2,Medium/High,Normal (170-185),No,,,Speed Dribbler (AI),73,77,76,81,75,75,58,79,60,85,58,81,60,58,79,84,74,73,75,84,68,81,41,76,80,78,68,78,83,82,61,76,78,74,73,13,9,13,13,11,,78+2,78+2,78+2,79,81,81,81,79,82+2,82+2,82+2,79+2,81+2,81+2,81+2,79+2,76+2,79+2,79+2,79+2,76+2,75+2,74+2,74+2,74+2,75+2,20+2,https://cdn.sofifa.net/players/247/791/23_120.png
247797,/player/247797/hannah-blundell/230009,23,9,2023-01-13,H. Blundell,Hannah Blundell,"LB, RB",82,82,27500000,1000,28,1994-05-25,163,54,2216,Women's Super League,1,116012,Manchester United W,LB,6,,2021-07-23,2023,14,England,,,,Right,4,2,2,High/Medium,Lean (170-),Yes,57800000,,,74,54,72,71,82,68,79,56,75,84,43,67,63,56,76,78,73,74,64,78,75,61,73,79,62,43,69,81,65,48,52,76,84,82,80,13,14,5,11,12,,67+2,67+2,67+2,69,68,68,68,69,68+2,68+2,68+2,72+2,72+2,72+2,72+2,72+2,79+2,78+2,78+2,78+2,79+2,80+2,78+2,78+2,78+2,80+2,19+2,https://cdn.sofifa.net/players/247/797/23_120.png
253469,/player/253469/elisa-de-almeida/230009,23,9,2023-01-13,E. De Almeida,Élisa De Almeida,"CB, RB",82,86,39500000,1000,24,1998-01-11,173,61,2218,Feminine Division 1,1,116034,Paris SG W,LCB,5,,2021-07-09,2024,18,France,,,,Right,2,2,1,Medium/High,Lean (170-185),Yes,83900000,#Tackling ,,64,34,66,62,86,73,64,30,82,83,34,54,45,30,70,75,61,66,45,81,66,45,85,68,70,30,82,84,41,47,34,67,86,88,85,13,9,11,9,9,,56+2,56+2,56+2,58,57,57,57,58,60+2,60+2,60+2,63+2,67+2,67+2,67+2,63+2,76+2,79+2,79+2,79+2,76+2,78+2,82+2,82+2,82+2,78+2,18+2,https://cdn.sofifa.net/players/253/469/23_120.png
258706,/player/258706/melvine-malard/230009,23,9,2023-01-13,M. Malard,Melvine Malard,"LW, ST",82,89,62000000,1000,22,2000-06-28,171,62,2218,Feminine Division 1,1,116033,Lyon W,LW,28,,2018-07-01,2026,18,France,113003,ST,12,Right,4,4,1,High/Medium,Lean (170-185),Yes,139500000,,Outside Foot Shot,80,79,77,83,38,67,78,82,68,81,71,85,73,64,71,85,83,78,82,78,67,75,74,67,72,78,52,29,82,79,68,77,34,40,34,15,14,9,15,7,,79+2,79+2,79+2,82,81,81,81,82,81+2,81+2,81+2,80+2,75+2,75+2,75+2,80+2,61+2,59+2,59+2,59+2,61+2,58+2,52+2,52+2,52+2,58+2,20+2,https://cdn.sofifa.net/players/258/706/23_120.png
258980,/player/258980/alessia-russo/230009,23,9,2023-01-13,A. Russo,Alessia Russo,"ST, CAM",82,90,68000000,1000,23,1999-02-08,172,64,2216,Women's Super League,1,116012,Manchester United W,ST,23,,2020-09-10,2023,14,England,113002,ST,23,Right,3,4,3,Medium/Medium,Normal (170-185),Yes,156400000,,"Power Header, Outside Foot Shot",83,79,67,84,39,68,64,82,89,76,70,88,64,52,51,82,83,83,81,78,73,84,81,72,72,75,49,34,85,69,60,84,29,37,35,9,12,10,14,13,,82+3,82+3,82+3,80,81,81,81,80,78+3,78+3,78+3,78+3,70+3,70+3,70+3,78+3,60+3,55+3,55+3,55+3,60+3,58+3,53+3,53+3,53+3,58+3,19+3,https://cdn.sofifa.net/players/258/980/23_120.png
264011,/player/264011/alana-cook/230009,23,9,2023-01-13,A. Cook,Alana Cook,CB,82,87,,,25,1997-04-11,172,63,,,,,,,,,,,95,United States,113009,RCB,3,Right,3,3,1,Medium/High,Lean (170-185),No,,,Playmaker (AI),54,44,58,63,85,79,41,34,81,71,46,61,45,36,63,67,48,59,43,75,67,56,70,69,84,53,79,85,43,59,58,72,87,86,84,7,15,15,13,6,,58+2,58+2,58+2,56,58,58,58,56,59+2,59+2,59+2,58+2,66+2,66+2,66+2,58+2,71+2,76+2,76+2,76+2,71+2,73+2,82+2,82+2,82+2,73+2,18+2,https://cdn.sofifa.net/players/264/011/23_120.png
264866,/player/264866/oceane-deslandes/230009,23,9,2023-01-13,O. Deslandes,Océane Deslandes,CB,82,90,64000000,900,21,2000-07-26,170,60,2218,Feminine Division 1,1,116037,Montpellier W,LCB,24,,2022-07-01,2026,18,France,,,,Left,3,3,1,High/Medium,Normal (170-),Yes,147200000,,"Solid Player, Long Passer (AI)",69,47,79,71,83,79,79,43,81,86,39,73,81,48,83,79,63,73,42,79,54,61,91,80,78,39,76,80,52,69,60,81,84,86,83,11,8,8,5,8,,64+2,64+2,64+2,68,67,67,67,68,69+2,69+2,69+2,73+2,76+2,76+2,76+2,73+2,80+2,81+2,81+2,81+2,80+2,80+2,82+2,82+2,82+2,80+2,16+2,https://cdn.sofifa.net/players/264/866/23_120.png
264886,/player/264886/glodis-perla-viggosdottir/230009,23,9,2023-01-13,G. Viggósdóttir,Glódís Perla Viggósdóttir,CB,82,82,,,27,1995-06-27,172,65,,,,,,,,,,,24,Iceland,116428,RCB,4,Right,3,2,2,Medium/High,Normal (170-185),No,,,Long Passer (AI),77,55,68,62,84,75,42,54,86,86,49,41,59,58,77,85,76,77,70,85,62,67,75,78,71,50,79,79,34,61,64,68,86,84,81,6,13,6,8,14,,65+2,65+2,65+2,62,64,64,64,62,66+2,66+2,66+2,65+2,72+2,72+2,72+2,65+2,75+2,81+1,81+1,81+1,75+2,78+2,82,82,82,78+2,18+2,https://cdn.sofifa.net/players/264/886/23_120.png
265275,/player/265275/leah-galton/230009,23,9,2023-01-13,L. Galton,Leah Galton,"CAM, LW",82,82,30500000,1000,28,1994-05-25,170,61,2216,Women's Super League,1,116012,Manchester United W,LAM,11,,2018-07-01,2024,14,England,,,,Left,3,4,2,High/Medium,Normal (170-),Yes,64100000,,Outside Foot Shot,75,81,79,81,60,78,78,82,68,82,76,84,68,55,76,84,74,75,65,80,65,86,59,81,85,77,62,61,86,84,62,84,56,62,60,5,14,14,5,7,,81+1,81+1,81+1,81,82,82,82,81,82,82,82,81+1,80+2,80+2,80+2,81+1,72+2,72+2,72+2,72+2,72+2,70+2,67+2,67+2,67+2,70+2,16+2,https://cdn.sofifa.net/players/265/275/23_120.png
265286,/player/265286/emma-koivisto/230009,23,9,2023-01-13,E. Koivisto,Emma Koivisto,"RB, LB, RM",82,82,29500000,1000,27,1994-09-25,168,60,2216,Women's Super League,1,116343,Liverpool W,RCB,2,,2022-07-06,2023,17,Finland,,,,Right,4,3,2,High/Medium,Normal (170-),Yes,64900000,,,76,61,68,66,84,77,73,68,77,70,48,58,60,60,65,70,80,73,73,80,71,63,77,84,75,42,74,83,69,65,67,77,84,86,84,6,11,8,13,14,,69+2,69+2,69+2,68,68,68,68,68,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,78+2,77+2,77+2,77+2,78+2,80+2,80+2,80+2,80+2,80+2,18+2,https://cdn.sofifa.net/players/265/286/23_120.png
227257,/player/227257/jordan-nobbs/230009,23,9,2023-01-13,J. Nobbs,Jordan Nobbs,"CM, LW",81,81,25000000,1000,29,1992-12-08,160,52,2216,Women's Super League,1,116015,Aston Villa W,SUB,88,,2023-01-05,2023,14,England,,,,Right,3,4,3,High/High,Normal (170-),Yes,52500000,,"Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",78,77,81,83,67,63,74,77,50,86,73,83,83,69,80,85,82,75,80,79,85,73,68,77,57,81,58,69,82,82,66,81,69,72,55,9,14,13,16,17,,76+3,76+3,76+3,81,81,81,81,81,82-1,82-1,82-1,81,81,81,81,81,74+3,74+3,74+3,74+3,74+3,72+3,66+3,66+3,66+3,72+3,21+3,https://cdn.sofifa.net/players/227/257/23_120.png
227313,/player/227313/sarah-bouhaddi/230009,23,9,2023-01-13,S. Bouhaddi,Sarah Bouhaddi,GK,81,81,2900000,600,35,1986-10-17,175,68,2218,Feminine Division 1,1,116034,Paris SG W,GK,50,,2022-09-16,2023,18,France,,,,Right,1,1,3,Medium/Medium,Normal (170-185),Yes,5900000,,"Rushes Out Of Goal, Comes For Crosses",,,,,,,15,13,13,29,16,17,17,21,27,28,54,52,69,82,54,56,53,34,67,18,25,22,17,62,54,35,12,18,15,80,74,75,83,81,53,32+3,32+3,32+3,33,34,34,34,33,36+3,36+3,36+3,33+3,34+3,34+3,34+3,33+3,29+3,31+3,31+3,31+3,29+3,29+3,28+3,28+3,28+3,29+3,80+1,https://cdn.sofifa.net/players/227/313/23_120.png
227347,/player/227347/kheira-hamraoui/230009,23,9,2023-01-13,K. Hamraoui,Kheira Hamraoui,"CDM, CM",81,81,17000000,1000,32,1990-01-13,179,73,2218,Feminine Division 1,1,116034,Paris SG W,CM,14,,2021-07-15,2023,18,France,,,,Right,3,3,1,Medium/High,Lean (170-185),No,34900000,,Long Passer (AI),54,72,76,70,78,82,68,68,78,85,59,72,63,57,81,79,52,55,46,76,33,82,72,69,89,79,84,80,70,72,62,70,74,82,78,11,6,9,6,5,,73+2,73+2,73+2,71,73,73,73,71,74+2,74+2,74+2,72+2,77+2,77+2,77+2,72+2,74+2,80+1,80+1,80+1,74+2,74+2,80+1,80+1,80+1,74+2,15+2,https://cdn.sofifa.net/players/227/347/23_120.png
227355,/player/227355/julie-soyer/230009,23,9,2023-01-13,J. Soyer,Julie Soyer,"RB, LB",81,81,5500000,800,37,1985-06-30,166,60,2218,Feminine Division 1,1,116035,Paris W,RB,27,,2017-07-01,2023,18,France,,,,Right,3,3,1,High/Medium,Normal (170-),No,11600000,#Tactician ,"Solid Player, Long Shot Taker (AI)",70,58,71,69,83,70,73,49,72,79,40,63,64,71,70,76,66,73,66,89,69,75,63,69,69,66,73,86,59,58,58,70,85,84,79,6,8,10,10,9,,67+2,67+2,67+2,68,68,68,68,68,68+2,68+2,68+2,69+2,72+2,72+2,72+2,69+2,78+2,78+2,78+2,78+2,78+2,79+2,79+2,79+2,79+2,79+2,17+2,https://cdn.sofifa.net/players/227/355/23_120.png
228724,/player/228724/maria-sanchez/230009,23,9,2023-01-13,M. Sánchez,María Guadalupe Sánchez Morales,"LM, RM",81,82,,,26,1996-02-20,163,52,,,,,,,,,,,83,Mexico,113010,LM,7,Left,3,4,1,High/Medium,Normal (170-),No,,,Technical Dribbler (AI),87,72,75,80,43,57,79,74,51,76,60,80,77,61,68,83,88,87,80,74,79,71,80,85,43,69,52,45,83,76,71,75,40,43,42,12,15,8,8,7,,73+2,73+2,73+2,80,78,78,78,80,78+2,78+2,78+2,80+2,74+2,74+2,74+2,80+2,66+2,61+2,61+2,61+2,66+2,63+2,51+2,51+2,51+2,63+2,17+2,https://cdn.sofifa.net/players/228/724/23_120.png
228800,/player/228800/emily-alvarado/230009,23,9,2023-01-13,E. Alvarado,Emily Alvarado,GK,81,87,33000000,750,24,1998-06-09,180,72,2218,Feminine Division 1,1,116040,Stade de Reims W,GK,1,,2021-07-18,2027,83,Mexico,113010,SUB,1,Right,2,1,1,Medium/Medium,Normal (170-185),Yes,75900000,,Comes For Crosses,,,,,,,14,20,14,32,14,26,23,13,24,29,44,39,40,73,58,57,71,35,70,11,30,19,15,39,22,42,20,18,20,81,81,76,81,83,42,33+2,33+2,33+2,30,32,32,32,30,32+2,32+2,32+2,31+2,31+2,31+2,31+2,31+2,29+2,30+2,30+2,30+2,29+2,28+2,30+2,30+2,30+2,28+2,80+2,https://cdn.sofifa.net/players/228/800/23_120.png
231347,/player/231347/marion-torrent/230009,23,9,2023-01-13,M. Torrent,Marion Torrent,"RWB, RB, CM",81,81,22000000,1000,30,1992-04-17,164,53,2218,Feminine Division 1,1,116037,Montpellier W,RCM,4,,2009-09-30,2026,18,France,113003,SUB,4,Right,3,3,2,High/Medium,Normal (170-),Yes,46200000,,"Leadership, Team Player",69,58,73,77,80,71,81,52,67,80,45,75,67,53,78,80,71,68,71,81,86,69,64,77,68,63,75,81,65,54,59,76,77,85,83,13,10,8,13,16,,68+2,68+2,68+2,71,70,70,70,71,71+2,71+2,71+2,73+2,74+2,74+2,74+2,73+2,79+2,79+2,79+2,79+2,79+2,79+2,77+2,77+2,77+2,79+2,20+2,https://cdn.sofifa.net/players/231/347/23_120.png
233244,/player/233244/esther-gonzalez-rodriguez/230009,23,9,2023-01-13,Esther González,Esther González Rodríguez,ST,81,81,,,29,1992-12-08,163,55,,,,,,,,,,,45,Spain,113012,ST,9,Right,4,3,1,High/Medium,Normal (170-),No,,,,77,84,68,78,30,70,58,89,78,77,80,80,49,63,58,83,77,77,68,81,69,80,75,72,64,79,82,18,86,78,71,62,24,29,30,10,6,13,9,11,,81,81,81,79,82-1,82-1,82-1,79,79+2,79+2,79+2,77+2,71+2,71+2,71+2,77+2,55+2,54+2,54+2,54+2,55+2,52+2,49+2,49+2,49+2,52+2,17+2,https://cdn.sofifa.net/players/233/244/23_120.png
233364,/player/233364/stina-blackstenius/230009,23,9,2023-01-13,S. Blackstenius,Emma Stina Blackstenius,ST,81,84,34000000,1000,26,1996-02-05,174,65,2216,Women's Super League,1,116009,Arsenal W,ST,25,,2022-01-19,2023,46,Sweden,113008,SUB,11,Right,4,4,3,High/Medium,Normal (170-185),Yes,74000000,,"Finesse Shot, Outside Foot Shot",86,83,60,80,38,74,53,86,57,66,80,85,64,55,43,80,83,89,68,80,67,86,60,75,84,78,52,36,86,67,65,80,43,32,26,9,16,13,15,11,,81+3,81+3,81+3,78,80,80,80,78,76+3,76+3,76+3,75+3,67+3,67+3,67+3,75+3,58+3,54+3,54+3,54+3,58+3,55+3,51+3,51+3,51+3,55+3,20+3,https://cdn.sofifa.net/players/233/364/23_120.png
236640,/player/236640/lynn-williams/230009,23,9,2023-01-13,L. Williams,Lynn Raenie Williams,ST,81,81,,,29,1993-05-21,172,62,,,,,,,,,,,95,United States,113009,SUB,6,Right,3,4,1,High/Medium,Normal (170-185),No,,#Acrobat,"Injury Prone, Early Crosser, Long Shot Taker (AI), Speed Dribbler (AI)",89,81,73,79,46,72,73,82,81,78,75,74,70,70,69,82,89,89,86,80,80,83,91,84,70,77,59,46,84,71,86,83,40,42,38,14,8,14,8,10,,81,81,81,80,80,80,80,80,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,66+2,62+2,62+2,62+2,66+2,63+2,57+2,57+2,57+2,63+2,18+2,https://cdn.sofifa.net/players/236/640/23_120.png
242796,/player/242796/lucia-garcia-cordoba/230009,23,9,2023-01-13,Lucía García,Lucía García Córdoba,ST,81,85,37500000,1000,23,1998-07-14,165,56,2216,Women's Super League,1,116012,Manchester United W,SUB,17,,2022-07-26,2024,45,Spain,,,,Right,4,3,2,High/Low,Normal (170-),No,81600000,,"Speed Dribbler (AI), Technical Dribbler (AI)",89,81,65,81,33,62,58,83,72,81,79,83,64,58,56,82,88,89,78,73,78,80,66,69,69,82,34,29,86,52,68,81,39,22,17,16,13,16,11,8,,81+2,81+2,81+2,79,80,80,80,79,77+2,77+2,77+2,76+2,68+2,68+2,68+2,76+2,56+2,52+2,52+2,52+2,56+2,53+2,46+2,46+2,46+2,53+2,19+2,https://cdn.sofifa.net/players/242/796/23_120.png
243261,/player/243261/andi-sullivan/230009,23,9,2023-01-13,A. Sullivan,Andi Maureen Sullivan,CDM,81,84,,,26,1995-12-20,168,57,,,,,,,,,,,95,United States,113009,CDM,17,Right,3,3,1,Medium/Medium,Lean (170-),No,,,"Injury Prone, Long Passer (AI), Team Player",68,64,75,77,79,78,56,56,57,84,50,76,73,63,82,82,67,68,66,72,76,75,62,79,80,74,74,79,56,75,80,83,83,83,73,9,14,8,10,17,,67+2,67+2,67+2,70,71,71,71,70,74+2,74+2,74+2,72+2,78+2,78+2,78+2,72+2,75+2,80+2,80+2,80+2,75+2,75+2,76+2,76+2,76+2,75+2,19+2,https://cdn.sofifa.net/players/243/261/23_120.png
243769,/player/243769/margaret-purce/230009,23,9,2023-01-13,M. Purce,Margaret Purce,RM,81,81,,,26,1995-09-18,163,56,,,,,,,,,,,95,United States,113009,SUB,23,Right,3,4,1,Medium/Medium,Normal (170-),No,,#Speedster,Technical Dribbler (AI),93,76,76,78,42,71,78,80,50,79,67,79,74,51,74,75,92,93,84,77,79,74,69,81,75,73,50,46,82,75,58,68,38,41,43,8,10,14,14,14,,76+2,76+2,76+2,80,79,79,79,80,79+2,79+2,79+2,80+1,74+2,74+2,74+2,80+1,66+2,62+2,62+2,62+2,66+2,63+2,53+2,53+2,53+2,63+2,19+2,https://cdn.sofifa.net/players/243/769/23_120.png
244059,/player/244059/katja-snoeijs/230009,23,9,2023-01-13,K. Snoeijs,Katja Snoeijs,ST,81,84,34500000,1000,25,1996-08-31,172,63,2216,Women's Super League,1,116016,Everton W,ST,25,,2022-07-18,2024,34,Netherlands,,,,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,75000000,,Solid Player,80,81,70,79,43,69,57,84,76,85,76,81,64,56,66,83,78,82,72,72,65,79,76,82,70,80,48,38,87,66,73,79,41,41,31,9,11,16,15,10,,81+2,81+2,81+2,78,80,80,80,78,79+2,79+2,79+2,77+2,74+2,74+2,74+2,77+2,61+2,60+2,60+2,60+2,61+2,59+2,54+2,54+2,54+2,59+2,18+2,https://cdn.sofifa.net/players/244/059/23_120.png
245177,/player/245177/leticia-lia-medeiros-resende/230009,23,9,2023-01-13,Letinha Lia,Letícia Lia Medeiros Resende,LB,81,81,,,26,1996-02-29,170,66,,,,,,,,,,,54,Brazil,112999,LB,5,Left,3,4,1,High/Low,Normal (170-),No,,,,81,52,70,80,77,74,83,42,59,78,70,83,83,40,72,79,84,78,77,79,75,63,63,88,68,58,75,78,72,48,38,80,79,78,81,14,13,15,8,14,,67+2,67+2,67+2,73,70,70,70,73,71+2,71+2,71+2,75+2,73+2,73+2,73+2,75+2,81,77+2,77+2,77+2,81,79+2,75+2,75+2,75+2,79+2,20+2,https://cdn.sofifa.net/players/245/177/23_120.png
245194,/player/245194/iris-isabella-orsi-da-silva/230009,23,9,2023-01-13,Isinha Macapá,Íris Isabella Orsi da Silva,RM,81,81,,,34,1988-02-29,164,57,,,,,,,,,,,54,Brazil,112999,RM,6,Left,5,4,1,High/Medium,Normal (170-),No,,#Acrobat,,89,55,79,81,29,58,85,49,57,78,48,78,85,53,80,80,90,88,90,83,90,64,60,84,44,48,60,40,86,78,78,84,17,27,21,10,11,5,6,8,,69+2,69+2,69+2,78,75,75,75,78,77+2,77+2,77+2,80+1,74+2,74+2,74+2,80+1,62+2,57+2,57+2,57+2,62+2,57+2,43+2,43+2,43+2,57+2,17+2,https://cdn.sofifa.net/players/245/194/23_120.png
